Album_Popularity,Album_Name,Album_Owner,Release_Date,Song_Name,Track_Nr,Duration_Mins,Track_Id,Track_Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Artists
61,All My Heroes Are Cornballs,JPEGMAFIA,2019-09-13,BUTTERMILK JESUS TYPE BEAT,17,1.15,2Go6Kd8Ud2RWRWrPgDCCBR,39,0.508,0.615,2,-7.016,1,0.356,0.635,0.53,0.129,0.293,112.37,['JPEGMAFIA']
61,All My Heroes Are Cornballs,JPEGMAFIA,2019-09-13,Papi I Missed U,18,4.04,6EIz62zN5Atz9GK0LjWtCC,43,0.457,0.558,10,-6.02,0,0.0364,0.862,3.73e-06,0.103,0.0386,112.9,['JPEGMAFIA']
64,Bandana,Freddie Gibbs,2019-06-28,Obrigado,1,0.49,7r9HZwjUZezpQpW4ToiEFL,14,0.683,0.404,9,-15.96,1,0.888,0.826,0.000993,0.257,0.963,61.446,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Freestyle S**t,2,2.47,2cHbaJXQcw14NzfplQoUWi,50,0.45,0.55,7,-7.825,1,0.154,0.24,0.0,0.292,0.552,85.515,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Half Manne Half Cocaine,3,3.2,5jqpm69UgQa1OSNhj8rjn4,49,0.617,0.88,7,-6.605,1,0.426,0.358,0.0,0.224,0.678,109.158,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Crime Pays,4,3.04,4w5m4X0OZ2IslxNOgtntTN,61,0.608,0.699,6,-8.267,1,0.114,0.139,0.0,0.242,0.784,146.941,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Massage Seats,5,2.45,0sdMgj6Ndb3X2PQu9dMSa8,45,0.498,0.673,2,-5.71,1,0.31,0.164,0.0,0.616,0.46,89.486,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Palmolive (feat. Pusha T & Killer Mike),6,4.09,0w9aWiDqZPCOCOtRTLkTPd,55,0.33,0.603,0,-7.571,1,0.36,0.601,0.00063,0.307,0.812,168.456,"['Freddie Gibbs', 'Madlib', 'Pusha T', 'Killer Mike']"
64,Bandana,Freddie Gibbs,2019-06-28,Fake Names,7,3.74,4JnnZWtx4XB14vUX2MIh9I,54,0.49,0.712,8,-6.954,1,0.509,0.151,0.0,0.127,0.597,87.495,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Flat Tummy Tea,8,2.58,64dJmklBrioZ825A838QtG,45,0.558,0.914,9,-6.19,1,0.361,0.25,0.0,0.365,0.623,92.033,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Situations,9,3.81,7GzeP9yVzP83FZSRmJJxL8,47,0.811,0.604,1,-8.674,1,0.403,0.14,2.88e-06,0.136,0.579,121.541,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Giannis (feat. Anderson .Paak),10,3.32,0jc0dX55DtUJaHRw8rreNd,51,0.657,0.839,5,-5.62,1,0.311,0.0715,0.0,0.399,0.525,90.448,"['Freddie Gibbs', 'Madlib', 'Anderson .Paak']"
64,Bandana,Freddie Gibbs,2019-06-28,Practice,11,2.91,5Dx5nWIf6QKWjLsLUCXoml,47,0.452,0.526,9,-9.134,1,0.232,0.808,0.0175,0.109,0.0768,81.694,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Cataracts,12,3.66,4SN5Kkig8iJ8vdwsOoP7IO,49,0.293,0.848,7,-6.832,1,0.334,0.149,0.0,0.504,0.617,171.264,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Gat Damn,13,2.84,6rGi0GY8EYym1dZOFpa69f,50,0.776,0.547,6,-7.947,1,0.141,0.201,1e-05,0.114,0.843,85.249,"['Freddie Gibbs', 'Madlib']"
64,Bandana,Freddie Gibbs,2019-06-28,Education (feat. Yasiin Bey & Black Thought),14,4.37,7kYqWxsKFTQYSUkEmkepFF,47,0.451,0.81,7,-6.456,1,0.473,0.369,0.0,0.123,0.451,82.918,"['Freddie Gibbs', 'Madlib', 'Yasiin Bey', 'Black Thought']"
64,Bandana,Freddie Gibbs,2019-06-28,Soul Right,15,3.44,2DtvQQfi0zPxF57blcwnkM,46,0.597,0.831,1,-8.826,1,0.646,0.282,0.0,0.354,0.602,81.192,"['Freddie Gibbs', 'Madlib']"
61,Brandon Banks,Maxo Kream,2019-07-19,Meet Again,1,5.34,4tMZoPR9v4kvICAPyknxpa,58,0.8,0.597,0,-7.835,1,0.107,0.257,0.0,0.185,0.634,149.999,['Maxo Kream']
61,Brandon Banks,Maxo Kream,2019-07-19,Bissonnet,2,2.39,4uK0ifG1tM80qoJz6WV4eP,38,0.83,0.723,8,-7.601,1,0.226,0.212,0.0,0.183,0.66,142.161,['Maxo Kream']
61,Brandon Banks,Maxo Kream,2019-07-19,Change,3,3.79,0Bgn0J4WyU3GkuO0hVg0fn,37,0.858,0.722,1,-4.678,0,0.0865,0.124,0.0,0.0985,0.516,134.979,['Maxo Kream']
61,Brandon Banks,Maxo Kream,2019-07-19,The Relays (feat. Travis Scott),4,2.95,3tA12hlBltPtw6ArshsopB,48,0.877,0.574,2,-7.041,1,0.132,0.0897,0.0,0.169,0.518,130.051,"['Maxo Kream', 'Travis Scott']"
61,Brandon Banks,Maxo Kream,2019-07-19,8 Figures,5,4.09,035h45VYPuKan4tZVSzhMq,40,0.857,0.622,5,-8.798,0,0.299,0.157,0.0,0.165,0.443,133.1,['Maxo Kream']
61,Brandon Banks,Maxo Kream,2019-07-19,She Live (feat. Megan Thee Stallion),6,2.83,0ZsJdYdrgyrtAUdJTXjDEL,48,0.979,0.811,1,-4.784,1,0.063,0.0177,0.0,0.213,0.522,119.974,"['Maxo Kream', 'Megan Thee Stallion']"
61,Brandon Banks,Maxo Kream,2019-07-19,Drizzy Draco,7,2.6,6gxJg7WCL5xdQCyhm4COF2,52,0.835,0.79,1,-7.109,1,0.0834,0.048,2.07e-06,0.107,0.703,76.976,['Maxo Kream']
61,Brandon Banks,Maxo Kream,2019-07-19,3AM (feat. ScHoolboy Q),8,2.97,3gMT6S3Ane5krWi906kltU,54,0.837,0.6,1,-5.975,1,0.069,0.121,0.015,0.0788,0.0997,76.536,"['Maxo Kream', 'ScHoolboy Q']"
61,Brandon Banks,Maxo Kream,2019-07-19,Spice Ln.,9,3.37,6AJluzEVznFF238cXG5fo8,35,0.789,0.701,4,-6.41,0,0.19,0.0374,0.0,0.085,0.832,152.009,['Maxo Kream']
61,Brandon Banks,Maxo Kream,2019-07-19,Murda Blocc (feat. A$AP Ferg),10,3.1,6zjSct3GalQsgyDIYeQ28f,52,0.817,0.658,11,-6.487,0,0.332,0.0694,0.0,0.197,0.352,80.026,"['Maxo Kream', 'A$AP Ferg']"
61,Brandon Banks,Maxo Kream,2019-07-19,Pray 2 The Dope,11,3.53,3M0KM3V8OrmMdPmmevHJfp,37,0.858,0.63,9,-7.538,1,0.0972,0.0142,0.0,0.101,0.515,139.963,['Maxo Kream']
61,Brandon Banks,Maxo Kream,2019-07-19,Brenda,12,3.08,0iRa9YkYD5zRSPHeprta7i,36,0.785,0.668,4,-7.875,0,0.0722,0.398,0.0,0.195,0.811,134.999,['Maxo Kream']
61,Brandon Banks,Maxo Kream,2019-07-19,Brothers (feat. KCG Josh),13,3.06,68X2lzF4TLgoAWuoGXri4Q,39,0.832,0.633,11,-7.494,1,0.264,0.118,0.0,0.3,0.262,136.075,"['Maxo Kream', 'KCG Josh']"
61,Brandon Banks,Maxo Kream,2019-07-19,Dairy Ashford Bastard,14,2.21,0KZzT2ydjGM2QaUQBjCLib,33,0.864,0.582,1,-7.781,0,0.299,0.415,0.0,0.519,0.479,148.97,['Maxo Kream']
61,Brandon Banks,Maxo Kream,2019-07-19,Still,15,2.42,1JoJIxAA1a7RIobbna39JV,43,0.901,0.458,1,-8.972,1,0.107,0.00576,0.0,0.15,0.178,114.055,['Maxo Kream']
40,May the Lord Watch,Little Brother,2019-08-20,The Feel,1,2.71,3GASx356DMuIvaaPVqMmSR,30,0.679,0.656,11,-5.734,1,0.261,0.116,0.0,0.387,0.528,95.647,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,A Word From the President,2,0.96,4JobWm209CPXodZ7ww24ol,21,0.558,0.56,1,-9.563,1,0.447,0.715,0.0,0.113,0.649,172.207,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Everything,3,3.69,415e1Khf9oFtHPMrAhDwwq,28,0.511,0.81,1,-7.39,1,0.324,0.0144,0.0,0.189,0.726,181.975,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Right on Time,4,3.26,25fBcJJFq8jtl6NZo1UgM7,25,0.738,0.773,2,-5.862,1,0.373,0.447,0.0,0.443,0.824,96.09,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Black Magic (Make It Better),5,2.56,19Dqy71XekURex0XMKvfR8,37,0.677,0.733,1,-5.324,1,0.191,0.033,0.00303,0.152,0.764,88.034,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Life After Blackface,6,0.66,5b9x49AByPRzSxlfGG9XDt,20,0.619,0.408,2,-14.226,1,0.528,0.737,0.0,0.218,0.624,68.244,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Goodmorning Sunshine,7,4.0,3lde9IuJ9dedVPa6RliHI1,32,0.723,0.679,2,-6.961,1,0.197,0.127,0.000135,0.234,0.538,92.97,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Dyana Change My Life,8,0.62,0oBin5g7OKGv63hwRJv7Bf,20,0.714,0.363,11,-11.496,0,0.607,0.531,0.0,0.149,0.571,136.168,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,What I Came For,9,3.01,5JTQEXhqtatvQ4PNhWLEaU,28,0.782,0.689,6,-7.293,1,0.161,0.185,0.0,0.15,0.848,96.696,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Inside The Producer’s Studio,10,1.05,3441sS4fAiUPJD9FU4VgUm,20,0.722,0.334,7,-11.914,0,0.584,0.235,0.0,0.485,0.439,120.004,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Sittin Alone,11,3.23,4s6S0anjP3SNeQ8VyS7dIz,29,0.475,0.839,2,-6.541,1,0.531,0.628,8.12e-06,0.261,0.665,175.97,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Picture This,12,3.91,3bp2863tHP8EfSPm6u7a4S,24,0.575,0.782,5,-7.329,0,0.413,0.224,0.0,0.729,0.737,84.183,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Niggas Hollering,13,0.82,48lZib914bvOZDBGBwLzvz,18,0.625,0.627,10,-8.126,1,0.789,0.74,0.0,0.59,0.962,80.649,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,All in a Day,14,3.83,2G0iyhDSN9MSNOyzEseuNF,25,0.702,0.625,4,-6.934,0,0.281,0.585,0.0,0.195,0.423,92.142,['Little Brother']
40,May the Lord Watch,Little Brother,2019-08-20,Work Through Me,15,2.95,0byRdwUf1TWVrQ4jkaKuy7,25,0.656,0.529,11,-6.42,0,0.44,0.541,1.03e-06,0.11,0.623,92.142,['Little Brother']
69,ZUU,Denzel Curry,2019-05-31,ZUU,1,2.1,5sG65w8uKtjsJw7nc845Nc,54,0.678,0.509,2,-8.494,0,0.138,0.15,0.0,0.489,0.351,141.037,['Denzel Curry']
69,ZUU,Denzel Curry,2019-05-31,RICKY,2,2.46,2QbGvQssb0VLLS4x5NOmyJ,69,0.776,0.562,9,-6.901,1,0.363,0.0399,0.0,0.138,0.521,169.03,['Denzel Curry']
69,ZUU,Denzel Curry,2019-05-31,WISH FEAT. KIDDO MARV,3,3.2,0shSP8DgseLewHgAiMC4UL,61,0.655,0.766,5,-6.746,0,0.0736,0.234,0.0,0.425,0.622,95.017,"['Denzel Curry', 'Kiddo Marv']"
69,ZUU,Denzel Curry,2019-05-31,BIRDZ FEAT. RICK ROSS,4,3.41,0pA0rcw7ci5X5XHrnBpkdn,54,0.632,0.792,1,-6.644,1,0.0864,0.0207,0.0,0.666,0.539,77.542,"['Denzel Curry', 'Rick Ross']"
69,ZUU,Denzel Curry,2019-05-31,AUTOMATIC,5,3.04,2TqfASuL5JRds7bJX01PdZ,51,0.818,0.648,2,-5.899,1,0.0914,0.00488,0.0,0.077,0.374,140.058,"['Denzel Curry', 'Tay Keith']"
69,ZUU,Denzel Curry,2019-05-31,SPEEDBOAT,6,3.71,2FTOLKjQUswhpdMFq15Raf,61,0.925,0.628,6,-7.587,1,0.131,0.0604,0.0,0.358,0.81,120.021,['Denzel Curry']
69,ZUU,Denzel Curry,2019-05-31,BUSHY B INTERLUDE,7,1.09,2wFwbyCz96QFLm2L6esbgf,46,0.64,0.615,1,-10.067,1,0.0828,0.0521,0.0,0.479,0.642,117.074,['Denzel Curry']
69,ZUU,Denzel Curry,2019-05-31,YOO,8,1.07,3kUV3AVKhoWTNFxdFkCViB,41,0.682,0.36,6,-14.772,0,0.948,0.93,0.0,0.292,0.747,72.735,['Denzel Curry']
69,ZUU,Denzel Curry,2019-05-31,CAROLMART FEAT. ICE BILLION BERG,9,2.74,5OO7ybh0GQlXslHX4U4Vgr,49,0.736,0.671,1,-7.764,1,0.0505,0.00535,0.0,0.108,0.505,155.131,"['Denzel Curry', 'Ice Billion Berg']"
69,ZUU,Denzel Curry,2019-05-31,SHAKE 88 FEAT. SAM SNEAK,10,2.46,27F7BWz4WuC8GuSIcFbx1a,50,0.657,0.836,2,-6.364,1,0.0831,0.0277,0.0,0.29,0.445,181.94,"['Denzel Curry', 'Sam Sneak']"
69,ZUU,Denzel Curry,2019-05-31,BLACKLAND 66.6,11,0.82,0L1RASB4kWt9VDqJxX4yBF,40,0.399,0.818,6,-11.361,1,0.459,0.542,0.0,0.74,0.403,109.412,['Denzel Curry']
69,ZUU,Denzel Curry,2019-05-31,P.A.T. FEAT. PLAYTHATBOIZAY,12,3.01,5WtMpQgVIeZq06bXbYJO01,53,0.598,0.723,1,-7.179,0,0.181,0.00534,0.0,0.41,0.379,160.062,"['Denzel Curry', 'PlayThatBoiZay']"
63,RTJ4,Run The Jewels,2020-06-03,yankee and the brave (ep. 4),1,2.44,1EjzcBTVLV7ATtdsQwyV31,55,0.595,0.878,10,-5.63,0,0.423,0.172,0.0,0.303,0.746,82.007,['Run The Jewels']
63,RTJ4,Run The Jewels,2020-06-03,ooh la la (feat. Greg Nice & DJ Premier),2,3.06,5taqLrLouA4vCjM7ZQpEtW,61,0.686,0.824,11,-5.413,1,0.34,0.157,0.0,0.242,0.405,170.079,"['Run The Jewels', 'Greg Nice', 'DJ Premier']"
63,RTJ4,Run The Jewels,2020-06-03,out of sight (feat. 2 Chainz),3,3.35,2uxudaBcJamtfgvUjSDdkZ,55,0.584,0.722,9,-7.733,1,0.28,0.0183,1.41e-05,0.143,0.685,87.551,"['Run The Jewels', '2 Chainz']"
63,RTJ4,Run The Jewels,2020-06-03,holy calamafuck,4,3.97,6tfrMstZ8tw7nZJ6HP0PyW,50,0.603,0.764,7,-7.407,1,0.287,0.0557,0.0,0.621,0.382,119.942,['Run The Jewels']
63,RTJ4,Run The Jewels,2020-06-03,goonies vs. E.T.,5,3.05,3tDIjnh6wdwMWDHRHF97XC,48,0.773,0.61,2,-8.004,1,0.123,0.0169,9.27e-06,0.118,0.191,116.052,['Run The Jewels']
63,RTJ4,Run The Jewels,2020-06-03,walking in the snow,6,3.93,2pVvB487ZwqdzTxEvEEors,51,0.726,0.818,0,-6.473,1,0.311,0.0602,0.0,0.276,0.305,146.006,['Run The Jewels']
63,RTJ4,Run The Jewels,2020-06-03,JU$T (feat. Pharrell Williams & Zack de la Rocha),7,3.42,10vS4ZLi4XWlIsNXSQXgqh,55,0.68,0.501,6,-7.31,0,0.486,0.024,8.58e-05,0.162,0.392,132.416,"['Run The Jewels', 'Zack De La Rocha', 'Pharrell Williams']"
63,RTJ4,Run The Jewels,2020-06-03,never look back,8,2.95,3vrOmd6lTTKXGjaYeq8kni,46,0.848,0.721,1,-8.791,1,0.262,0.134,0.000119,0.11,0.46,114.017,['Run The Jewels']
63,RTJ4,Run The Jewels,2020-06-03,the ground below,9,2.54,30gsURaHDTPnDJDINiTCsK,46,0.692,0.785,7,-6.659,1,0.224,0.00117,0.0,0.0804,0.403,89.952,['Run The Jewels']
63,RTJ4,Run The Jewels,2020-06-03,pulling the pin (feat. Mavis Staples & Josh Homme),10,3.62,1uE4PBDSPZ0cT4do1bmT7A,45,0.468,0.763,9,-6.826,0,0.268,0.291,1.22e-06,0.204,0.223,101.096,"['Run The Jewels', 'Josh Homme', 'Mavis Staples']"
63,RTJ4,Run The Jewels,2020-06-03,a few words for the firing squad (radiation),11,6.7,1hxVQkhDJN2UnkgeqX68D3,47,0.571,0.605,7,-7.336,1,0.041,0.0591,0.000121,0.115,0.0859,98.562,['Run The Jewels']
52,Ignatius,Jadakiss,2020-03-06,Pearly Gates,1,3.28,0SddnAnHaKnKiwRgUUAOKG,35,0.52,0.753,8,-4.457,1,0.19,0.217,2.69e-05,0.438,0.31,88.883,['Jadakiss']
52,Ignatius,Jadakiss,2020-03-06,Huntin Season,2,4.64,3Avv8zUJUDR19bkviNSQTP,40,0.478,0.937,4,-4.54,1,0.298,0.402,0.0,0.516,0.651,166.805,"['Jadakiss', 'Pusha T']"
52,Ignatius,Jadakiss,2020-03-06,Keep It 100,3,4.19,5V1RabYGkhck4R7gZSmWCn,41,0.623,0.88,9,-5.62,1,0.267,0.0421,0.0,0.529,0.0751,84.0,['Jadakiss']
52,Ignatius,Jadakiss,2020-03-06,Catch & Release,4,4.6,715m3NcPUWbKovQZd12f1Q,34,0.64,0.878,1,-4.638,0,0.333,0.0729,0.0,0.139,0.665,79.787,['Jadakiss']
52,Ignatius,Jadakiss,2020-03-06,ME,5,3.77,1P396QZSuXTSe8yah0Jqd6,48,0.435,0.838,8,-5.047,1,0.236,0.00993,2.41e-06,0.324,0.454,182.714,['Jadakiss']
52,Ignatius,Jadakiss,2020-03-06,Anna May,6,0.47,4NvFQPWqxOpaUGJifVvpvO,0,0.48,0.116,1,-18.893,1,0.173,0.0603,0.252,0.118,0.46,98.894,['Jadakiss']
52,Ignatius,Jadakiss,2020-03-06,(NYB) Need Your Best,7,3.32,48MBW7efxZIVdwiZw1aFrG,48,0.585,0.721,6,-4.805,0,0.23,0.164,0.0,0.232,0.802,78.546,"['Jadakiss', 'Ty Dolla $ign']"
52,Ignatius,Jadakiss,2020-03-06,Angels Getting Pedicured,8,4.2,6rHcUQs82t6VsRbIKDp5GR,34,0.536,0.868,8,-4.213,0,0.43,0.223,0.0,0.122,0.581,82.275,"['Jadakiss', '2 Chainz']"
52,Ignatius,Jadakiss,2020-03-06,Kisses To The Sky,9,5.14,0yOerfNZxaBB0YsabBbSC5,41,0.519,0.81,2,-5.032,0,0.441,0.103,0.0,0.392,0.558,167.991,"['Jadakiss', 'Rick Ross', 'Emanny']"
52,Ignatius,Jadakiss,2020-03-06,My Condolences,10,0.71,6vR7ch2RfzdmmOuDZr4187,25,0.281,0.523,0,-10.138,1,0.062,0.579,0.00435,0.697,0.495,81.804,['Jadakiss']
52,Ignatius,Jadakiss,2020-03-06,Gov't Cheese,11,5.31,2eHy0Irk6LKSqmlnOFkckF,42,0.59,0.895,7,-4.702,1,0.197,0.154,0.0,0.441,0.374,87.882,"['Jadakiss', 'DeJ Loaf', 'Nino Man', 'Millyz']"
52,Ignatius,Jadakiss,2020-03-06,I Know,12,4.06,2ipFNBdVocxiHjoQezbmCI,31,0.544,0.796,2,-5.365,0,0.301,0.107,0.0,0.111,0.341,175.988,"['Jadakiss', 'John Legend']"
52,Ignatius,Jadakiss,2020-03-06,Closure,13,2.95,3XgeoD9wwkfATGe4d2zfSL,29,0.403,0.82,11,-5.634,1,0.316,0.42,0.0,0.463,0.711,75.156,"['Jadakiss', 'Chayse']"
72,Alfredo,Freddie Gibbs,2020-05-29,1985,1,2.54,1p1b9LdLJ0REuFJX9mYtFX,66,0.528,0.595,0,-10.35,0,0.281,0.337,0.0,0.389,0.36,130.396,"['Freddie Gibbs', 'The Alchemist']"
72,Alfredo,Freddie Gibbs,2020-05-29,God Is Perfect,2,3.98,5V9lnDn1hePoudMfKfCTNl,62,0.543,0.551,1,-10.38,1,0.437,0.741,5.35e-05,0.583,0.638,75.932,"['Freddie Gibbs', 'The Alchemist']"
72,Alfredo,Freddie Gibbs,2020-05-29,Scottie Beam,3,4.07,15NQ3x1f2GUhqs8oBXhTqp,64,0.523,0.654,6,-9.531,0,0.216,0.815,8.34e-06,0.211,0.544,79.192,"['Freddie Gibbs', 'The Alchemist', 'Rick Ross']"
72,Alfredo,Freddie Gibbs,2020-05-29,Look At Me,4,2.56,6kK3m2FiYERYrUF269y0Es,53,0.451,0.514,6,-12.63,1,0.22,0.909,0.0151,0.362,0.459,67.072,"['Freddie Gibbs', 'The Alchemist']"
72,Alfredo,Freddie Gibbs,2020-05-29,Frank Lucas (feat. Benny the Butcher),5,4.7,2pFC6DEdMhxQWUTptwVyS4,55,0.489,0.62,7,-10.52,1,0.272,0.234,2.57e-05,0.312,0.308,70.463,"['Freddie Gibbs', 'The Alchemist', 'Benny The Butcher']"
72,Alfredo,Freddie Gibbs,2020-05-29,"Something to Rap About (feat. Tyler, The Creator)",6,4.71,5OkYfk72CNL8XLqa3gp9q7,72,0.406,0.524,5,-11.071,1,0.255,0.469,3.95e-06,0.117,0.412,56.046,"['Freddie Gibbs', 'The Alchemist', 'Tyler, The Creator']"
72,Alfredo,Freddie Gibbs,2020-05-29,Baby $hit,7,3.61,4mL25h2hl6gdyu9tNTudnI,56,0.599,0.629,2,-11.325,1,0.381,0.665,0.0165,0.447,0.577,130.346,"['Freddie Gibbs', 'The Alchemist']"
72,Alfredo,Freddie Gibbs,2020-05-29,Babies & Fools (feat. Conway the Machine),8,3.43,3RyLrayd9un9ClTah57JI0,56,0.651,0.493,8,-11.18,0,0.317,0.946,0.0,0.152,0.704,75.729,"['Freddie Gibbs', 'The Alchemist', 'Conway the Machine']"
72,Alfredo,Freddie Gibbs,2020-05-29,Skinny Suge,9,2.87,1DA6UYm3jqf8b3ecWUbo6i,54,0.489,0.52,5,-11.265,1,0.263,0.791,0.00278,0.108,0.161,65.538,"['Freddie Gibbs', 'The Alchemist']"
72,Alfredo,Freddie Gibbs,2020-05-29,All Glass,10,2.56,07zYusRvYr8nAZOBDguzWv,49,0.39,0.776,4,-9.155,0,0.414,0.464,5.34e-05,0.689,0.774,147.592,"['Freddie Gibbs', 'The Alchemist']"
68,Big Conspiracy,J Hus,2020-01-24,Big Conspiracy (feat. iceè tgm),1,3.64,0D3bX53KP5VsPWLjCOU2fA,58,0.752,0.583,9,-5.994,0,0.372,0.301,0.0,0.0871,0.496,92.599,"['J Hus', 'iceè tgm']"
68,Big Conspiracy,J Hus,2020-01-24,Helicopter (feat. iceè tgm),2,2.56,1617E9xMnr1IuD891SrewO,54,0.594,0.651,10,-5.029,0,0.327,0.0652,2.54e-05,0.101,0.749,96.189,"['J Hus', 'iceè tgm']"
68,Big Conspiracy,J Hus,2020-01-24,Fight for Your Right,3,3.29,4jdaEqUPtO8F9MjwpsPN2G,52,0.777,0.471,1,-6.229,1,0.381,0.219,2.97e-05,0.108,0.599,95.013,['J Hus']
68,Big Conspiracy,J Hus,2020-01-24,Triumph,4,2.84,75NPgaRFGvx1UFteD7yNZ6,53,0.704,0.662,2,-5.926,0,0.215,0.0725,0.0,0.105,0.712,94.063,['J Hus']
68,Big Conspiracy,J Hus,2020-01-24,Play Play (feat. Burna Boy),5,3.43,3R60ekRcGXuaoZmnbdlf3n,64,0.763,0.704,0,-4.818,1,0.308,0.275,0.0,0.108,0.735,90.005,"['J Hus', 'Burna Boy']"
68,Big Conspiracy,J Hus,2020-01-24,Cucumber,6,2.68,0iQmCXMFbCkhB3kTdwOKdO,55,0.58,0.667,4,-6.306,0,0.483,0.0919,1.95e-05,0.104,0.0998,66.356,['J Hus']
68,Big Conspiracy,J Hus,2020-01-24,Repeat (feat. Koffee),7,2.55,6Yblv6BbZHIkyrpYl4E0Zk,60,0.867,0.725,6,-5.199,0,0.141,0.0099,6.26e-06,0.127,0.537,91.966,"['J Hus', 'Koffee']"
68,Big Conspiracy,J Hus,2020-01-24,Fortune Teller,8,2.58,340xkgedJ6NP3OPQnIP59o,47,0.569,0.662,1,-6.152,1,0.34,0.0224,1.29e-06,0.299,0.319,129.528,['J Hus']
68,Big Conspiracy,J Hus,2020-01-24,Reckless,9,2.47,7zNWnRDTwOClIQr5EDPXlq,49,0.865,0.658,0,-6.386,1,0.338,0.111,0.0,0.091,0.793,92.502,['J Hus']
68,Big Conspiracy,J Hus,2020-01-24,No Denying,10,3.81,2gvlZxLrgAjaytQx5TS853,49,0.523,0.645,0,-7.234,1,0.264,0.14,0.0,0.294,0.548,137.767,['J Hus']
68,Big Conspiracy,J Hus,2020-01-24,Must Be,11,3.47,5vIXEk3u02WHbcD0h2ozhm,57,0.561,0.71,1,-4.676,1,0.351,0.0302,0.0,0.122,0.618,99.011,['J Hus']
68,Big Conspiracy,J Hus,2020-01-24,One and Only (feat. Ella Mai),12,3.45,0PjtIvwCFQMkWoFTVWsCsi,51,0.566,0.66,1,-6.068,0,0.139,0.173,1.35e-06,0.172,0.844,93.507,"['J Hus', 'Ella Mai']"
68,Big Conspiracy,J Hus,2020-01-24,"Love, Peace and Prosperity",13,3.23,1Iz87RGfw3AByk09mQ9t5T,47,0.619,0.694,6,-6.746,1,0.125,0.234,0.0,0.116,0.785,99.072,['J Hus']
68,Big Conspiracy,J Hus,2020-01-24,Deeper Than Rap,14,4.09,4jkUZWG5EPNFPtjQ5LVsAL,49,0.516,0.757,11,-6.747,0,0.358,0.675,0.0,0.0976,0.543,170.936,['J Hus']
36,Little Dominiques Nosebleed,The Koreatown Oddity,2020-06-19,Lookin Back from the Future,1,2.93,0binb0FTiZtyM1G83Q3dDx,33,0.468,0.627,1,-6.742,1,0.0694,0.56,0.0,0.296,0.649,85.851,"['The Koreatown Oddity', 'Baby Rose', 'C.S. Armstrong']"
36,Little Dominiques Nosebleed,The Koreatown Oddity,2020-06-19,"Little Dominiques Nosebleed, Pt. 1",2,4.45,5agsCc2AOB6h5HkUgynpqt,23,0.476,0.768,8,-7.075,1,0.235,0.426,0.0,0.677,0.571,99.397,"['The Koreatown Oddity', 'Sudan Archives']"
36,Little Dominiques Nosebleed,The Koreatown Oddity,2020-06-19,Koreatown Oddity,3,3.21,51TYmL3lfFH3KN82Fh0U6N,21,0.423,0.834,7,-6.715,1,0.319,0.246,0.0,0.0987,0.744,75.033,['The Koreatown Oddity']
36,Little Dominiques Nosebleed,The Koreatown Oddity,2020-06-19,Chase the Spirit,4,3.35,3BqaZWV6cZPPRRByo05Yh2,18,0.438,0.751,7,-6.656,1,0.406,0.307,0.0,0.447,0.363,70.286,"['The Koreatown Oddity', 'Jimetta Rose']"
36,Little Dominiques Nosebleed,The Koreatown Oddity,2020-06-19,Darknesses Interlude,5,1.59,2a9xTUNQ9NMM0FcnIuL5uJ,19,0.581,0.698,1,-6.396,1,0.19,0.179,0.417,0.116,0.406,93.381,['The Koreatown Oddity']
